Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
5436	-2364.312	-2433.82	69.5083	0.106605	0.107686	0.011551	0.0934004	0.0813772	0.166962	0.0600809	0.0258819	0.0648535	0.0425381	0.0577997	0.156407	0.0199004	0.0253777	0.00796918	0.0393781	0.0229437	0.0518476	0.0305233	0.026167	0.0190772	0.0291423	0.0133456	0.0297711	0.0255872	0.00457344	0.00474355	0.0524156	0.00391578	0.0411145	0.0553995	0.0160015	0.0447055	0.000105642	0.025689	0.148659	0.0450415	0.00511212	0.0312194	0.0103222	0.0320657	0.0317948	0.0706146	0.069071	0.0203	0.00558018	0.253837	0.0260188	0.0067297	0.0161899	0.00112985	0.8965436	1.103456	0.115998	0.349728	0.72053	1.38787	2.85937	8.62083	1.557622	1.230789	0.0455866	0.0460489	0.00493944	0.0399399	0.0347985	0.0713964	0.0256918	0.0110676	0.0277327	0.0181902	0.0247163	0.0668828	0.00850983	0.010852	0.00340778	0.0168389	0.00981119	0.0221711	0.0130524	0.0111895	0.00815779	0.0124618	0.00570684	0.0127307	0.0109416	0.00195569	0.00202844	0.022414	0.00167447	0.0175814	0.0236899	0.00684255	0.019117	4.51746e-05	0.0109851	0.0635695	0.0192607	0.00218605	0.01335	0.004414	0.013712	0.0135961	0.0301962	0.0295361	0.00868067	0.0023862	0.108546	0.0111262	0.00287776	0.00692311	0.000483145	0.551728	0.448272	2.338524
5472	-2374.536	-2444.659	70.1228	0.107917	0.102291	0.0376986	0.0485696	0.072888	0.117756	0.0507739	0.0229286	0.0658518	0.0302153	0.0726432	0.0830891	0.0306087	0.00931519	0.0193136	0.0204471	0.021889	0.0515691	0.0489016	0.0242874	0.0189355	0.0129334	0.0130518	0.0532043	0.0224359	0.00899416	0.00867713	0.0156708	0.00829393	0.0484297	0.0414168	0.0522757	0.022878	0.00258542	0.0304748	0.219684	0.0287298	0.00133755	0.0140194	0.0181253	0.0215339	0.0289524	0.0412492	0.030494	0.0360447	0.00446238	0.204667	0.021802	0.00415558	0.00691902	0.00147312	0.9670569	1.032943	0.128207	0.36722	0.731586	1.36689	2.72316	7.79986	1.48526	1.068131	0.0518117	0.0491107	0.0180995	0.0233187	0.0349942	0.0565356	0.024377	0.0110082	0.0316161	0.0145067	0.0348767	0.0398918	0.0146955	0.00447231	0.00927262	0.00981682	0.0105091	0.0247588	0.0234781	0.0116606	0.00909111	0.00620942	0.00626629	0.0255439	0.0107717	0.00431818	0.00416597	0.00752372	0.00398199	0.0232515	0.0198846	0.025098	0.010984	0.00124128	0.0146312	0.105472	0.0137934	0.00064217	0.00673085	0.00870212	0.0103386	0.0139003	0.0198041	0.0146404	0.0173054	0.00214243	0.0982625	0.0104673	0.00199513	0.00332188	0.000707258	0.516472	0.483528	2.08286
5508	-2369.688	-2439.753	70.06496	0.0892342	0.072733	0.0170465	0.0538335	0.0599913	0.130202	0.0874221	0.0373266	0.0853747	0.0317996	0.107044	0.10668	0.012347	0.0272839	0.00205519	0.0277005	0.0109463	0.0993761	0.0498184	0.0233219	0.0127175	0.026516	0.0222196	0.0191038	0.0102494	0.00262653	0.00781553	0.0193956	0.00589685	0.0443383	0.0214833	0.0476553	0.0122298	0.0141356	0.00691557	0.213445	0.0397721	0.00456686	0.00502419	0.0212715	0.0059399	0.0205162	0.0406232	0.0227925	0.0107163	0.0130749	0.176933	0.00450622	0.000469031	0.0344492	0.00281526	0.9425322	1.057468	0.111645	0.343265	0.716349	1.39597	2.9132	8.95694	1.585277	1.121943	0.0441371	0.0359752	0.00843156	0.0266272	0.029673	0.0644007	0.0432408	0.0184625	0.0422281	0.0157288	0.0529461	0.0527661	0.00610709	0.0134952	0.00101654	0.0137012	0.00541426	0.0491535	0.0246412	0.0115355	0.00629033	0.0131154	0.0109902	0.00944915	0.00506955	0.00129914	0.00386572	0.00959348	0.0029167	0.0219306	0.0106261	0.0235713	0.00604911	0.00699176	0.00342059	0.105575	0.0196721	0.00225886	0.00248507	0.0105213	0.002938	0.0101478	0.0200931	0.0112736	0.00530052	0.0064671	0.0875148	0.00222887	0.000231993	0.0170393	0.00139249	0.528734	0.471266	2.021751
5544	-2370.604	-2440.212	69.60803	0.110333	0.0972244	0.0525702	0.0305061	0.0653372	0.143782	0.0954505	0.0168318	0.0395116	0.0530064	0.0709401	0.0909054	0.0281281	0.0210647	0.00972722	0.0428414	0.0268809	0.0949793	0.0330527	0.0341152	0.0217312	0.0275481	0.00903199	0.0181063	0.00680052	0.00682227	0.00621632	0.00350434	0.0146328	0.0112496	0.207331	0.0292474	0.0203105	0.0147088	0.0262566	0.00897361	0.011814	0.0292938	0.0168189	0.00879539	0.000367835	0.060315	0.116249	0.214443	0.00235387	0.000340999	0.0163126	0.0396074	0.0443445	0.0135877	0.0667008	0.8248257	1.175174	0.131079	0.37121	0.734056	1.36229	2.69389	7.62896	1.469241	1.424755	0.0494545	0.0435787	0.0235635	0.0136737	0.029286	0.0644474	0.0427836	0.0075445	0.0177102	0.023759	0.0317974	0.0407464	0.0126078	0.0094418	0.00436002	0.0192027	0.0120488	0.0425724	0.0148152	0.0152914	0.00974057	0.0123479	0.0040484	0.00811576	0.00304819	0.00305794	0.00278633	0.00157074	0.00655885	0.00504238	0.0929315	0.0131095	0.00910373	0.00659292	0.011769	0.00402223	0.00529537	0.0131303	0.00753873	0.00394234	0.000164874	0.0270349	0.0521062	0.0961193	0.00105507	0.000152846	0.00731179	0.0177532	0.0198765	0.00609039	0.0298972	0.587587	0.412413	2.231005
5580	-2365.901	-2435.979	70.07789	0.143077	0.0631	0.0143574	0.0704089	0.0912479	0.0920357	0.0934923	0.00705601	0.0662381	0.023302	0.0732816	0.168209	0.0180244	0.0177536	0.019534	0.0305456	0.0213322	0.065443	0.0401645	0.0491317	0.0239544	0.0228342	0.0120308	0.00355455	0.0348248	0.000935726	0.00835107	0.00182114	0.0196521	0.010903	0.185659	0.0281364	0.0253342	0.0179938	0.0174936	0.0197911	0.0250397	0.0654709	0.013137	0.00893705	0.000150649	0.0263205	0.0372893	0.138992	0.00296624	0.000624549	0.0255463	0.0496155	0.066023	0.0407241	0.00174967	0.882002	1.117998	0.160919	0.410261	0.757324	1.32044	2.43747	6.2143	1.320941	1.267568	0.0680156	0.0299963	0.00682517	0.0334708	0.0433772	0.0437517	0.0444441	0.00335427	0.0314881	0.0110772	0.0348364	0.0799626	0.0085684	0.00843967	0.009286	0.0145207	0.0101409	0.0311101	0.0190933	0.0233561	0.0113874	0.0108548	0.00571918	0.00168975	0.0165549	0.000444823	0.00396991	0.000865728	0.00934219	0.00518305	0.0882583	0.0133754	0.0120433	0.00855382	0.00831606	0.00940824	0.0119033	0.0311234	0.00624501	0.00424847	7.1615e-05	0.0125122	0.0177265	0.0660738	0.00141009	0.000296896	0.0121441	0.0235861	0.0313859	0.0193593	0.000831755	0.558999	0.441001	2.103591
5616	-2366.29	-2436.886	70.59681	0.0844003	0.0419362	0.0186373	0.0597976	0.0633132	0.103784	0.0381849	0.0269228	0.0527355	0.0350846	0.0431073	0.106548	0.0251078	0.00274332	0.0122645	0.0118977	0.00863754	0.0459952	0.0262637	0.0276727	0.0266156	0.0157926	0.0065088	0.00246105	0.0133985	0.00462833	0.00264683	0.00119456	0.0392232	0.0117257	0.144593	0.0348199	0.0167485	0.0189704	0.00912258	0.0158924	0.0162701	0.0226599	0.00758864	0.00832858	0.0112742	0.0674116	0.030781	0.186769	0.00132582	0.00472258	0.0155548	0.0414918	0.0163537	0.0056604	0.0215596	0.9205678	1.079432	0.119165	0.354352	0.723489	1.38219	2.82206	8.39176	1.538148	1.172572	0.0509317	0.0253065	0.0112467	0.036085	0.0382066	0.062629	0.0230428	0.0162467	0.0318234	0.0211719	0.0260133	0.0642969	0.0151514	0.00165546	0.00740105	0.0071797	0.00521235	0.027756	0.0158489	0.0166992	0.0160613	0.00953012	0.00392776	0.00148513	0.00808534	0.00279298	0.00159724	0.000720863	0.0236694	0.0070759	0.0872554	0.0210122	0.010107	0.0114478	0.00550505	0.0095903	0.00981828	0.0136742	0.00457939	0.00502591	0.00680346	0.0406798	0.0185749	0.112706	0.000800068	0.00284986	0.00938661	0.0250384	0.00986867	0.00341579	0.0130102	0.539716	0.460284	1.657129
5652	-2360.844	-2430.384	69.53977	0.137732	0.111676	0.0214994	0.0394855	0.105194	0.121398	0.06472	0.0174389	0.066475	0.0559699	0.0733566	0.134738	0.024991	0.0189436	0.00839735	0.0316473	0.0113193	0.102896	0.0458654	0.0267722	0.0275787	0.0235975	0.0208917	0.0114846	0.010154	0.00341987	0.00487735	0.00708595	0.0113176	0.00608954	0.285045	0.0257816	0.0398883	0.0299385	0.015396	0.0187333	0.0296819	0.00339311	0.00743874	0.00462337	0.00524941	0.0341373	0.034929	0.283495	0.000469345	0.00139135	0.00950001	0.071902	0.0201885	0.0142549	0.0429323	0.9205092	1.079491	0.109796	0.34048	0.714531	1.39952	2.93703	9.10781	1.597355	1.17271	0.0592298	0.0480248	0.00924552	0.0169802	0.0452373	0.0522056	0.027832	0.00749936	0.0285867	0.0240691	0.0315461	0.0579424	0.010747	0.00814643	0.00361117	0.0136095	0.00486771	0.044249	0.0197238	0.011513	0.0118599	0.0101478	0.0089842	0.00493882	0.0043666	0.00147067	0.00209744	0.00304722	0.00486697	0.00261873	0.12258	0.0110871	0.0171535	0.0128747	0.00662086	0.008056	0.0127643	0.00145916	0.00319893	0.00198822	0.00225744	0.0146803	0.0150208	0.121913	0.000201836	0.000598334	0.00408536	0.0309205	0.00868179	0.00613015	0.0184625	0.539745	0.460255	2.325381
5688	-2361.039	-2430.584	69.54501	0.108208	0.0711146	0.0205811	0.0897612	0.0843334	0.136517	0.0727122	0.0280331	0.0509524	0.0434959	0.0591286	0.138477	0.018419	0.0360619	0.00237304	0.0166552	0.02861	0.0923157	0.051833	0.0317746	0.031374	0.0262292	0.00541551	0.0445564	0.0440676	0.00122164	0.0102108	0.0193511	0.00206209	0.0166772	0.275469	0.0473941	0.0447562	0.0461435	0.0271688	0.00968694	0.0298939	0.0186748	0.0109005	0.00804187	0.00721183	0.0978235	0.0391388	0.254668	0.0122505	0.00772153	0.00895899	0.0630206	0.0582783	0.00650293	0.0532051	0.9336947	1.066305	0.159429	0.408404	0.756253	1.32231	2.44855	6.27238	1.327667	1.142028	0.0431207	0.0283389	0.00820149	0.0357695	0.0336066	0.0544017	0.0289756	0.0111711	0.0203044	0.017333	0.0235626	0.0551825	0.00733992	0.0143705	0.000945649	0.00663702	0.011401	0.0367875	0.0206553	0.0126621	0.0125024	0.0104522	0.00215806	0.0177556	0.0175608	0.00048682	0.00406896	0.00771133	0.000821738	0.00664579	0.109773	0.0188864	0.0178352	0.018388	0.0108267	0.00386021	0.0119126	0.00744186	0.00434382	0.00320466	0.00287389	0.0389823	0.0155967	0.101484	0.00488176	0.003077	0.00357013	0.0251135	0.0232237	0.0025914	0.021202	0.533153	0.466847	2.509432
5724	-2359.38	-2429.21	69.82948	0.138182	0.0530542	0.0307178	0.0476087	0.0932685	0.0986763	0.0818022	0.0183144	0.0408519	0.0223562	0.0600861	0.159025	0.025317	0.0362529	0.00254507	0.0343841	0.0126964	0.0933135	0.0217648	0.0253127	0.0151486	0.0120982	0.0201407	0.0149744	0.0235599	0.0067194	0.00203275	0.00650727	0.0275652	0.00175138	0.220253	0.0208624	0.0201568	0.0643188	0.0336541	0.034517	0.0324198	0.00226708	0.0104494	0.0094715	0.00360406	0.0329285	0.0479305	0.211469	0.0143411	0.011955	0.00117875	0.0572501	0.0129928	0.00814516	0.0876757	0.8808891	1.119111	0.130101	0.369856	0.73322	1.36385	2.70376	7.68634	1.474659	1.270433	0.0638586	0.0245182	0.0141958	0.0220017	0.0431027	0.0456018	0.0378037	0.00846373	0.0188791	0.0103316	0.0277679	0.0734911	0.0116999	0.0167538	0.00117617	0.0158901	0.00586745	0.0431235	0.0100583	0.0116979	0.00700071	0.00559103	0.00930773	0.00692022	0.0108879	0.00310527	0.000939406	0.00300724	0.0127389	0.000809376	0.101787	0.00964128	0.00931515	0.029724	0.0155527	0.0159515	0.0149823	0.0010477	0.00482904	0.00437711	0.00166556	0.0152174	0.0221504	0.0977272	0.00662755	0.00552483	0.000544744	0.0264573	0.00600445	0.00376417	0.0405181	0.559555	0.440445	2.163868
5760	-2372.565	-2442.201	69.6362	0.148853	0.0665899	0.0300046	0.0414964	0.0448301	0.139411	0.0439425	0.0460195	0.0590969	0.0192853	0.0360735	0.125202	0.0360683	0.0300799	0.0103528	0.0225979	0.0127529	0.0375005	0.0344724	0.0370564	0.0206279	0.0245931	0.00392008	0.00229648	0.0319815	0.0061911	0.00744809	0.00466187	0.0563024	0.0103267	0.0270637	0.0399141	0.00765143	0.0273675	0.0373354	0.007363	0.150497	0.0118888	0.0163646	0.000351336	0.0122266	0.234481	0.0322272	0.00549135	0.0268676	0.0180629	0.064152	0.0353105	0.000707088	0.0741216	0.0247617	0.7366992	1.263301	0.121995	0.358432	0.726078	1.37726	2.78993	8.19707	1.521175	1.714812	0.0728158	0.0325744	0.0146776	0.0202992	0.0219299	0.0681967	0.0214958	0.0225118	0.028909	0.00943397	0.0176464	0.0612462	0.0176439	0.0147144	0.00506438	0.0110544	0.00623846	0.0183445	0.0168632	0.0181272	0.0100908	0.0120304	0.00191762	0.00112339	0.0156447	0.00302856	0.00364345	0.00228049	0.027542	0.00505161	0.013239	0.0195252	0.00374292	0.0133876	0.0182637	0.00360183	0.0736199	0.00581575	0.00800523	0.000171866	0.00598102	0.114703	0.0157649	0.00268626	0.0131431	0.00883598	0.0313819	0.0172732	0.000345893	0.0362587	0.0121129	0.63165	0.36835	2.04424
5796	-2371.334	-2441.802	70.4683	0.126791	0.0666332	0.0420972	0.0478374	0.0772794	0.0643324	0.105513	0.0203433	0.0549749	0.0355228	0.0602265	0.120993	0.0283415	0.0187018	0.00848967	0.0127963	0.0198806	0.0432306	0.0594875	0.0110793	0.0186494	0.0415101	0.0138306	0.0157559	0.0173142	0.00274318	0.0088273	0.00252566	0.0369262	0.0138548	0.0564682	0.0190132	0.00944876	0.0225499	0.0156425	0.0228812	0.189577	0.00105582	0.0294192	0.000464614	0.0108197	0.217828	0.0329477	0.000644821	0.00477112	0.040538	0.0205103	0.0349198	0.0115702	0.0642693	0.0302017	1.000208	0.9997923	0.169451	0.420729	0.763301	1.3101	2.37683	5.90142	1.283586	0.9995846	0.0623962	0.0327914	0.0207168	0.0235417	0.0380307	0.0316592	0.0519249	0.0100113	0.0270542	0.0174814	0.0296386	0.0595429	0.0139474	0.00920352	0.00417792	0.00629728	0.00978361	0.0212746	0.0292749	0.00545235	0.00917774	0.0204279	0.00680628	0.00775376	0.00852065	0.00134997	0.00434408	0.00124292	0.0181721	0.00681821	0.0277891	0.00935677	0.00464991	0.0110972	0.00769797	0.0112603	0.0932944	0.000519587	0.0144777	0.000228645	0.00532459	0.107197	0.0162142	0.000317329	0.00234796	0.0199495	0.0100935	0.0171847	0.00569392	0.0316281	0.0148628	0.499896	0.500104	2.03203
5832	-2358.322	-2428.57	70.24775	0.127413	0.070556	0.0323674	0.0245768	0.0689959	0.163143	0.0802172	0.00426431	0.0649315	0.0426382	0.0460218	0.108374	0.0246805	0.0228918	0.0031934	0.0326433	0.0150357	0.0374858	0.0364969	0.0301467	0.0156918	0.0302182	0.0113524	0.0203422	0.0187955	0.00579517	0.00510786	0.00716398	0.0073854	0.0414133	0.0380351	0.0205987	0.0127561	0.0283816	0.00749172	0.0122312	0.179848	0.00477426	0.0130563	0.00230146	0.0308494	0.163016	0.0176818	0.00173709	0.0405775	0.0143229	0.0429837	0.0409536	0.00807816	0.0216852	0.017954	0.8358783	1.164122	0.159333	0.408284	0.756184	1.32243	2.44927	6.27616	1.328103	1.392693	0.0664077	0.0367737	0.0168698	0.0128094	0.0359606	0.0850299	0.0418091	0.00222255	0.0338422	0.022223	0.0239865	0.0564847	0.0128634	0.0119312	0.0016644	0.0170136	0.00783662	0.0195375	0.0190222	0.0157124	0.00817853	0.0157497	0.00591688	0.0106023	0.00979622	0.00302044	0.00266221	0.00373386	0.00384926	0.0215846	0.0198239	0.010736	0.00664847	0.0147925	0.00390468	0.0063749	0.0937363	0.00248834	0.00680493	0.00119952	0.0160787	0.0849637	0.00921572	0.000905372	0.021149	0.00746508	0.0224031	0.021345	0.00421033	0.0113023	0.00935763	0.582061	0.417939	1.918653
5868	-2368.334	-2437.537	69.20253	0.150173	0.151898	0.0462293	0.0673514	0.0849208	0.0943307	0.0508073	0.0248732	0.0828319	0.0232814	0.0645528	0.139053	0.0486212	0.0312249	0.00789386	0.0214912	0.0137746	0.0741219	0.0564384	0.0439987	0.0480206	0.0322297	0.0203395	0.00839066	0.0208135	0.0145384	0.00386063	0.00897942	0.0167431	0.0409198	0.0720874	0.0378628	0.0106339	0.00722687	0.00657847	0.0231454	0.148712	0.00388585	0.0117185	0.0189061	0.028589	0.306803	0.00984494	0.00167636	0.0501393	0.00945888	0.12299	0.0743836	0.00571499	0.0485646	0.0342888	0.8305783	1.169422	0.139936	0.383238	0.741395	1.34881	2.60935	7.14611	1.421964	1.407961	0.0594529	0.0601357	0.018302	0.0266642	0.0336198	0.0373452	0.0201144	0.00984721	0.0327929	0.00921703	0.0255562	0.0550504	0.019249	0.0123618	0.00312515	0.0085083	0.0054533	0.0293446	0.0223438	0.0174189	0.0190112	0.0127596	0.00805234	0.00332183	0.00823997	0.00575571	0.00152841	0.00355492	0.00662853	0.0162	0.0285392	0.0149898	0.00420991	0.00286109	0.00260439	0.00916317	0.0588747	0.00153839	0.0046393	0.00748486	0.0113183	0.121462	0.00389757	0.000663666	0.01985	0.00374474	0.0486912	0.0294482	0.00226254	0.0192266	0.0135748	0.584711	0.415289	2.525914
5904	-2360.57	-2431.273	70.70316	0.101829	0.0757763	0.0429636	0.0466082	0.025385	0.159808	0.0282362	0.0236098	0.0437058	0.0304945	0.0610956	0.130899	0.0148828	0.01628	0.00343692	0.0143278	0.00979495	0.0467461	0.0284866	0.0238673	0.0129175	0.0141223	0.0100133	0.00405273	0.0198567	0.00238215	0.00507756	0.000458848	0.0169473	0.0140878	0.0593927	0.0163741	0.0153913	0.00693628	0.00855145	0.0118022	0.139088	0.00368008	0.0134057	0.00352426	0.00628316	0.142408	0.0075528	0.00302911	0.0124825	0.0067262	0.0695306	0.0694634	0.00309582	0.0273072	0.0219543	1.056795	0.9432049	0.0979827	0.322093	0.702262	1.42397	3.1047	10.2059	1.679663	0.8925145	0.0607522	0.0452091	0.0256327	0.027807	0.015145	0.0953438	0.0168461	0.0140859	0.0260755	0.0181934	0.0364504	0.0780961	0.00887929	0.00971287	0.00205051	0.00854812	0.0058438	0.0278893	0.0169955	0.0142395	0.00770672	0.00842554	0.00597409	0.00241791	0.0118468	0.00142122	0.00302934	0.000273755	0.010111	0.00840497	0.0354345	0.00976897	0.00918266	0.00413827	0.0051019	0.00704134	0.0829815	0.00219558	0.00799801	0.00210262	0.00374862	0.0849625	0.0045061	0.00180721	0.0074472	0.00401294	0.0414828	0.0414428	0.001847	0.0162918	0.0130982	0.471602	0.528398	1.676129
5940	-2375.548	-2444.822	69.27325	0.122474	0.0840666	0.0413002	0.0794643	0.0678698	0.141936	0.0766322	0.0104621	0.0742003	0.0330513	0.0663906	0.0560819	0.0421635	0.0373251	0.00906478	0.0405631	0.00267932	0.0779637	0.0658707	0.0155536	0.0301568	0.0109046	0.000809222	0.00716745	0.0274396	0.00769922	0.00971512	0.0336569	0.0479669	0.0324178	0.303275	0.0593089	0.0969942	0.0236594	0.0834653	0.211958	0.0374982	0.0432191	0.00482367	0.00960505	0.0190996	0.00583708	0.0391973	0.00693442	0.043715	0.000545062	0.0504802	0.00917872	0.026778	0.0453467	0.0395496	0.8334145	1.166586	0.148822	0.394919	0.748373	1.33623	2.53216	6.71942	1.377448	1.399766	0.0487263	0.0334458	0.0164313	0.0316148	0.027002	0.0564691	0.030488	0.00416233	0.0295205	0.0131494	0.0264135	0.0223121	0.0167747	0.0148498	0.00360641	0.016138	0.00106597	0.0310178	0.0262066	0.006188	0.0119979	0.00433839	0.000321948	0.00285156	0.0109168	0.00306313	0.00386515	0.0133904	0.0190836	0.0128974	0.120658	0.023596	0.038589	0.00941286	0.0332066	0.0843272	0.0149186	0.0171947	0.00191909	0.00382136	0.00759874	0.00232228	0.0155946	0.00275885	0.017392	0.000216852	0.0200835	0.00365175	0.0106536	0.0180411	0.0157348	0.583293	0.416707	2.513516
5976	-2372.693	-2442.712	70.01937	0.094977	0.0936739	0.0284822	0.0674248	0.0375912	0.0934806	0.0384263	0.0102125	0.0767647	0.0176211	0.0599189	0.19835	0.0221634	0.0178819	0.0107986	0.0296753	0.0114101	0.0649669	0.0422795	0.0198789	0.0203912	0.0248341	0.010392	0.0339374	0.0340849	0.0193146	0.000386633	0.0323149	0.0495275	0.0170005	0.217935	0.00984849	0.0500712	0.0246553	0.0171044	0.225	0.0302818	0.0334005	0.00209625	0.00204497	0.0481987	0.0158406	0.0395626	0.000982195	0.0272569	0.00213425	0.0361434	0.0135114	0.0319112	0.00759145	0.0194866	1.000407	0.999593	0.112599	0.344691	0.717277	1.39416	2.90115	8.88111	1.579129	0.9991863	0.0445229	0.043912	0.0133518	0.0316071	0.0176218	0.0438214	0.0180133	0.00478739	0.0359854	0.00826034	0.0280885	0.0929815	0.0103896	0.0083826	0.00506212	0.0139111	0.00534878	0.0304549	0.0198196	0.00931876	0.00955888	0.0116416	0.00487149	0.015909	0.0159782	0.0090542	0.000181244	0.0151484	0.0232173	0.0079694	0.102162	0.00461673	0.0234721	0.0115578	0.00801814	0.105474	0.0141953	0.0156573	0.00098267	0.000958632	0.0225943	0.0074257	0.018546	0.000460429	0.0127774	0.00100048	0.0169431	0.00633381	0.0149592	0.00355869	0.00913483	0.499796	0.500204	2.133218
6012	-2361.79	-2431.629	69.83888	0.167868	0.119822	0.0262812	0.0771913	0.131453	0.158256	0.0354875	0.0495744	0.0416926	0.0384015	0.102038	0.125444	0.044229	0.0291024	0.00594871	0.0499235	0.02134	0.117534	0.0444855	0.0409043	0.0327735	0.0131707	0.00686722	0.0165114	0.0210385	0.0072597	0.00203367	0.012023	0.0475444	0.00662055	0.217057	0.0413036	0.0712509	0.0160397	0.031365	0.157947	0.0154244	0.0136885	0.00439603	0.00315675	0.0312322	0.00866405	0.00309584	0.00279292	0.0108499	0.0102827	0.00765235	0.0240027	0.0201573	0.0552375	0.0148333	0.9563477	1.043652	0.159224	0.408148	0.756105	1.32257	2.45009	6.28045	1.328597	1.09129	0.0713346	0.0509175	0.011168	0.032802	0.0558601	0.0672499	0.0150802	0.0210664	0.0177171	0.0163185	0.0433605	0.0533068	0.0187949	0.0123669	0.00252787	0.0212147	0.00906833	0.0499455	0.0189038	0.017382	0.0139269	0.00559681	0.00291819	0.00701643	0.0089402	0.00308497	0.000864198	0.0051091	0.0202037	0.00281337	0.0922372	0.0175517	0.0302777	0.00681597	0.0133284	0.0671188	0.00655452	0.00581686	0.00186807	0.00134145	0.0132719	0.00368174	0.00131556	0.00118684	0.00461061	0.00436957	0.00325182	0.0101998	0.00856573	0.0234729	0.00630333	0.521826	0.478174	2.353249
6048	-2371.944	-2441.735	69.79155	0.0960278	0.112936	0.0316138	0.0526599	0.0935771	0.0941583	0.0390226	0.0269879	0.0900721	0.0388249	0.100888	0.117229	0.0285547	0.0192872	0.0325337	0.0550105	0.0322843	0.115902	0.0487445	0.0311314	0.022004	0.0308429	0.0274424	0.00963071	0.0185627	0.00843242	0.00299991	0.0091491	0.0550286	0.00381367	0.275399	0.0195253	0.0357676	0.0126343	0.0386954	0.244282	0.0079881	0.0287556	0.000905017	0.0036905	0.0601204	0.00573711	0.00125737	0.00188804	0.0114838	0.000227586	0.0183489	0.0243647	0.0664661	0.0491291	0.010156	0.874807	1.125193	0.192718	0.447976	0.778391	1.2847	2.23226	5.18892	1.190552	1.286219	0.0406523	0.0478102	0.0133834	0.022293	0.0396148	0.0398609	0.0165198	0.011425	0.038131	0.0164361	0.0427099	0.0496278	0.0120883	0.00816503	0.0137728	0.0232881	0.0136672	0.0490657	0.0206354	0.0131791	0.00931517	0.013057	0.0116174	0.00407706	0.00785832	0.00356977	0.00126998	0.00387317	0.0232958	0.00161447	0.116587	0.00826584	0.0151418	0.00534857	0.0163813	0.103414	0.00338168	0.0121733	0.000383129	0.00156233	0.0254513	0.00242874	0.000532294	0.000799279	0.00486155	9.6346e-05	0.00776779	0.0103145	0.0281377	0.0207983	0.00429942	0.562596	0.437404	2.362174
